load_zone,technology,period,capacity
Oahu,OffshoreWind,2030,0.0
Oahu,OffshoreWind,2031,0.0
Oahu,OffshoreWind,2032,0.0
Oahu,OffshoreWind,2033,0.0
Oahu,OffshoreWind,2034,0.0
Oahu,OffshoreWind,2035,0.0
Oahu,OffshoreWind,2036,0.0
Oahu,OffshoreWind,2037,0.0
Oahu,OffshoreWind,2038,0.0
Oahu,OffshoreWind,2039,0.0
Oahu,OffshoreWind,2040,0.0
Oahu,OffshoreWind,2041,0.0
Oahu,OffshoreWind,2042,0.0
Oahu,OffshoreWind,2043,0.0
Oahu,OffshoreWind,2044,139.45195041677567
Oahu,OffshoreWind,2045,278.90390083355135
Oahu,OffshoreWind,2046,417.2293703968573
Oahu,OffshoreWind,2047,555.5548399601632
Oahu,OffshoreWind,2048,693.8803095234691
Oahu,OffshoreWind,2049,832.205779086775
Oahu,OffshoreWind,2050,970.5312486500809
Oahu,OnshoreWind,2020,99.0
Oahu,OnshoreWind,2021,123.0
Oahu,OnshoreWind,2022,123.0
Oahu,OnshoreWind,2023,123.0
Oahu,OnshoreWind,2024,123.0
Oahu,OnshoreWind,2025,123.0
Oahu,OnshoreWind,2026,163.0
Oahu,OnshoreWind,2027,203.0
Oahu,OnshoreWind,2028,243.0
Oahu,OnshoreWind,2029,283.0
Oahu,OnshoreWind,2030,323.0
Oahu,OnshoreWind,2031,323.0
Oahu,OnshoreWind,2032,323.0
Oahu,OnshoreWind,2033,323.0
Oahu,OnshoreWind,2034,323.0
Oahu,OnshoreWind,2035,323.0
Oahu,OnshoreWind,2036,323.0
Oahu,OnshoreWind,2037,323.0
Oahu,OnshoreWind,2038,323.0
Oahu,OnshoreWind,2039,323.0
Oahu,OnshoreWind,2040,323.0
Oahu,OnshoreWind,2041,323.0
Oahu,OnshoreWind,2042,323.0
Oahu,OnshoreWind,2043,323.0
Oahu,OnshoreWind,2044,323.0
Oahu,OnshoreWind,2045,323.0
Oahu,OnshoreWind,2046,323.0
Oahu,OnshoreWind,2047,323.0
Oahu,OnshoreWind,2048,323.0
Oahu,OnshoreWind,2049,323.0
Oahu,OnshoreWind,2050,323.0
Oahu,SlopedDistPV,2020,303.299999999999
Oahu,SlopedDistPV,2021,303.299999999999
Oahu,SlopedDistPV,2022,303.299999999999
Oahu,SlopedDistPV,2023,303.299999999999
Oahu,SlopedDistPV,2024,303.299999999999
Oahu,SlopedDistPV,2025,303.299999999999
Oahu,SlopedDistPV,2026,303.299999999999
Oahu,SlopedDistPV,2027,303.299999999999
Oahu,SlopedDistPV,2028,303.299999999999
Oahu,SlopedDistPV,2029,303.299999999999
Oahu,SlopedDistPV,2030,303.299999999999
Oahu,SlopedDistPV,2031,303.299999999999
Oahu,SlopedDistPV,2032,303.299999999999
Oahu,SlopedDistPV,2033,303.299999999999
Oahu,SlopedDistPV,2034,303.299999999999
Oahu,SlopedDistPV,2035,303.299999999999
Oahu,SlopedDistPV,2036,303.299999999999
Oahu,SlopedDistPV,2037,303.299999999999
Oahu,SlopedDistPV,2038,334.25964603431066
Oahu,SlopedDistPV,2039,367.36064603431055
Oahu,SlopedDistPV,2040,400.6226460343108
Oahu,SlopedDistPV,2041,427.32635901946793
Oahu,SlopedDistPV,2042,460.669359019468
Oahu,SlopedDistPV,2043,494.74135901946806
Oahu,SlopedDistPV,2044,529.1273590194677
Oahu,SlopedDistPV,2045,564.1653590194678
Oahu,SlopedDistPV,2046,564.1653590194677
Oahu,SlopedDistPV,2047,564.1653590194677
Oahu,SlopedDistPV,2048,564.1653590194677
Oahu,SlopedDistPV,2049,564.1653590194682
Oahu,SlopedDistPV,2050,564.165359019468
Oahu,Tesoro_Hawaii,2020,20.0
Oahu,Tesoro_Hawaii,2021,20.0
Oahu,Tesoro_Hawaii,2022,20.0
Oahu,Tesoro_Hawaii,2023,20.0
Oahu,Tesoro_Hawaii,2024,20.0
Oahu,Tesoro_Hawaii,2025,20.0
Oahu,Tesoro_Hawaii,2026,20.0
Oahu,Tesoro_Hawaii,2027,20.0
Oahu,Tesoro_Hawaii,2028,20.0
Oahu,Tesoro_Hawaii,2029,20.0
Oahu,Tesoro_Hawaii,2030,20.0
Oahu,Tesoro_Hawaii,2031,20.0
Oahu,Tesoro_Hawaii,2032,20.0
Oahu,Tesoro_Hawaii,2033,20.0
Oahu,Tesoro_Hawaii,2034,20.0
Oahu,Tesoro_Hawaii,2035,20.0
Oahu,Tesoro_Hawaii,2036,20.0
Oahu,Tesoro_Hawaii,2037,20.0
Oahu,Tesoro_Hawaii,2038,20.0
Oahu,Tesoro_Hawaii,2039,20.0
Oahu,Tesoro_Hawaii,2040,20.0
Oahu,Tesoro_Hawaii,2041,20.0
Oahu,Tesoro_Hawaii,2042,20.0
Oahu,Tesoro_Hawaii,2043,20.0
Oahu,Tesoro_Hawaii,2044,20.0
Oahu,Tesoro_Hawaii,2045,0.0
Oahu,Tesoro_Hawaii,2046,0.0
Oahu,Tesoro_Hawaii,2047,0.0
Oahu,Tesoro_Hawaii,2048,0.0
Oahu,Tesoro_Hawaii,2049,0.0
Oahu,Tesoro_Hawaii,2050,0.0
Oahu,Waiau_10,2020,49.9
Oahu,Waiau_10,2021,49.9
Oahu,Waiau_10,2022,49.9
Oahu,Waiau_10,2023,49.9
Oahu,Waiau_10,2024,49.9
Oahu,Waiau_10,2025,49.9
Oahu,Waiau_10,2026,49.9
Oahu,Waiau_10,2027,49.9
Oahu,Waiau_10,2028,49.9
Oahu,Waiau_10,2029,49.9
Oahu,Waiau_10,2030,49.9
Oahu,Waiau_10,2031,49.9
Oahu,Waiau_10,2032,49.9
Oahu,Waiau_10,2033,49.9
Oahu,Waiau_10,2034,49.9
Oahu,Waiau_10,2035,49.9
Oahu,Waiau_10,2036,49.9
Oahu,Waiau_10,2037,49.9
Oahu,Waiau_10,2038,49.9
Oahu,Waiau_10,2039,49.9
Oahu,Waiau_10,2040,49.9
Oahu,Waiau_10,2041,49.9
Oahu,Waiau_10,2042,49.9
Oahu,Waiau_10,2043,49.9
Oahu,Waiau_10,2044,49.9
Oahu,Waiau_10,2045,49.9
Oahu,Waiau_10,2046,49.9
Oahu,Waiau_10,2047,49.9
Oahu,Waiau_10,2048,49.9
Oahu,Waiau_10,2049,49.9
Oahu,Waiau_10,2050,49.9
Oahu,Waiau_3,2020,46.6
Oahu,Waiau_3,2021,46.6
Oahu,Waiau_3,2022,46.6
Oahu,Waiau_3,2023,0.0
Oahu,Waiau_3,2024,0.0
Oahu,Waiau_3,2025,0.0
Oahu,Waiau_3,2026,0.0
Oahu,Waiau_3,2027,0.0
Oahu,Waiau_3,2028,0.0
Oahu,Waiau_3,2029,0.0
Oahu,Waiau_3,2030,0.0
Oahu,Waiau_3,2031,0.0
Oahu,Waiau_3,2032,0.0
Oahu,Waiau_3,2033,0.0
Oahu,Waiau_3,2034,0.0
Oahu,Waiau_3,2035,0.0
Oahu,Waiau_3,2036,0.0
Oahu,Waiau_3,2037,0.0
Oahu,Waiau_3,2038,0.0
Oahu,Waiau_3,2039,0.0
Oahu,Waiau_3,2040,0.0
Oahu,Waiau_3,2041,0.0
Oahu,Waiau_3,2042,0.0
Oahu,Waiau_3,2043,0.0
Oahu,Waiau_3,2044,0.0
Oahu,Waiau_3,2045,0.0
Oahu,Waiau_3,2046,0.0
Oahu,Waiau_3,2047,0.0
Oahu,Waiau_3,2048,0.0
Oahu,Waiau_3,2049,0.0
Oahu,Waiau_3,2050,0.0
Oahu,Waiau_4,2020,46.6
Oahu,Waiau_4,2021,46.6
Oahu,Waiau_4,2022,46.6
Oahu,Waiau_4,2023,0.0
Oahu,Waiau_4,2024,0.0
Oahu,Waiau_4,2025,0.0
Oahu,Waiau_4,2026,0.0
Oahu,Waiau_4,2027,0.0
Oahu,Waiau_4,2028,0.0
Oahu,Waiau_4,2029,0.0
Oahu,Waiau_4,2030,0.0
Oahu,Waiau_4,2031,0.0
Oahu,Waiau_4,2032,0.0
Oahu,Waiau_4,2033,0.0
Oahu,Waiau_4,2034,0.0
Oahu,Waiau_4,2035,0.0
Oahu,Waiau_4,2036,0.0
Oahu,Waiau_4,2037,0.0
Oahu,Waiau_4,2038,0.0
Oahu,Waiau_4,2039,0.0
Oahu,Waiau_4,2040,0.0
Oahu,Waiau_4,2041,0.0
Oahu,Waiau_4,2042,0.0
Oahu,Waiau_4,2043,0.0
Oahu,Waiau_4,2044,0.0
Oahu,Waiau_4,2045,0.0
Oahu,Waiau_4,2046,0.0
Oahu,Waiau_4,2047,0.0
Oahu,Waiau_4,2048,0.0
Oahu,Waiau_4,2049,0.0
Oahu,Waiau_4,2050,0.0
Oahu,Waiau_5,2020,54.5
Oahu,Waiau_5,2021,54.5
Oahu,Waiau_5,2022,54.5
Oahu,Waiau_5,2023,54.5
Oahu,Waiau_5,2024,54.5
Oahu,Waiau_5,2025,54.5
Oahu,Waiau_5,2026,0.0
Oahu,Waiau_5,2027,0.0
Oahu,Waiau_5,2028,0.0
Oahu,Waiau_5,2029,0.0
Oahu,Waiau_5,2030,0.0
Oahu,Waiau_5,2031,0.0
Oahu,Waiau_5,2032,0.0
Oahu,Waiau_5,2033,0.0
Oahu,Waiau_5,2034,0.0
Oahu,Waiau_5,2035,0.0
Oahu,Waiau_5,2036,0.0
Oahu,Waiau_5,2037,0.0
Oahu,Waiau_5,2038,0.0
Oahu,Waiau_5,2039,0.0
Oahu,Waiau_5,2040,0.0
Oahu,Waiau_5,2041,0.0
Oahu,Waiau_5,2042,0.0
Oahu,Waiau_5,2043,0.0
Oahu,Waiau_5,2044,0.0
Oahu,Waiau_5,2045,0.0
Oahu,Waiau_5,2046,0.0
Oahu,Waiau_5,2047,0.0
Oahu,Waiau_5,2048,0.0
Oahu,Waiau_5,2049,0.0
Oahu,Waiau_5,2050,0.0
Oahu,Waiau_6,2020,53.5
Oahu,Waiau_6,2021,53.5
Oahu,Waiau_6,2022,53.5
Oahu,Waiau_6,2023,53.5
Oahu,Waiau_6,2024,53.5
Oahu,Waiau_6,2025,53.5
Oahu,Waiau_6,2026,0.0
Oahu,Waiau_6,2027,0.0
Oahu,Waiau_6,2028,0.0
Oahu,Waiau_6,2029,0.0
Oahu,Waiau_6,2030,0.0
Oahu,Waiau_6,2031,0.0
Oahu,Waiau_6,2032,0.0
Oahu,Waiau_6,2033,0.0
Oahu,Waiau_6,2034,0.0
Oahu,Waiau_6,2035,0.0
Oahu,Waiau_6,2036,0.0
Oahu,Waiau_6,2037,0.0
Oahu,Waiau_6,2038,0.0
Oahu,Waiau_6,2039,0.0
Oahu,Waiau_6,2040,0.0
Oahu,Waiau_6,2041,0.0
Oahu,Waiau_6,2042,0.0
Oahu,Waiau_6,2043,0.0
Oahu,Waiau_6,2044,0.0
Oahu,Waiau_6,2045,0.0
Oahu,Waiau_6,2046,0.0
Oahu,Waiau_6,2047,0.0
Oahu,Waiau_6,2048,0.0
Oahu,Waiau_6,2049,0.0
Oahu,Waiau_6,2050,0.0
Oahu,Waiau_7,2020,82.9
Oahu,Waiau_7,2021,82.9
Oahu,Waiau_7,2022,82.9
Oahu,Waiau_7,2023,82.9
Oahu,Waiau_7,2024,82.9
Oahu,Waiau_7,2025,82.9
Oahu,Waiau_7,2026,82.9
Oahu,Waiau_7,2027,82.9
Oahu,Waiau_7,2028,82.9
Oahu,Waiau_7,2029,82.9
Oahu,Waiau_7,2030,82.9
Oahu,Waiau_7,2031,0.0
Oahu,Waiau_7,2032,0.0
Oahu,Waiau_7,2033,0.0
Oahu,Waiau_7,2034,0.0
Oahu,Waiau_7,2035,0.0
Oahu,Waiau_7,2036,0.0
Oahu,Waiau_7,2037,0.0
Oahu,Waiau_7,2038,0.0
Oahu,Waiau_7,2039,0.0
Oahu,Waiau_7,2040,0.0
Oahu,Waiau_7,2041,0.0
Oahu,Waiau_7,2042,0.0
Oahu,Waiau_7,2043,0.0
Oahu,Waiau_7,2044,0.0
Oahu,Waiau_7,2045,0.0
Oahu,Waiau_7,2046,0.0
Oahu,Waiau_7,2047,0.0
Oahu,Waiau_7,2048,0.0
Oahu,Waiau_7,2049,0.0
Oahu,Waiau_7,2050,0.0
Oahu,Waiau_8,2020,86.1
Oahu,Waiau_8,2021,86.1
Oahu,Waiau_8,2022,86.1
Oahu,Waiau_8,2023,86.1
Oahu,Waiau_8,2024,86.1
Oahu,Waiau_8,2025,86.1
Oahu,Waiau_8,2026,86.1
Oahu,Waiau_8,2027,86.1
Oahu,Waiau_8,2028,86.1
Oahu,Waiau_8,2029,86.1
Oahu,Waiau_8,2030,86.1
Oahu,Waiau_8,2031,0.0
Oahu,Waiau_8,2032,0.0
Oahu,Waiau_8,2033,0.0
Oahu,Waiau_8,2034,0.0
Oahu,Waiau_8,2035,0.0
Oahu,Waiau_8,2036,0.0
Oahu,Waiau_8,2037,0.0
Oahu,Waiau_8,2038,0.0
Oahu,Waiau_8,2039,0.0
Oahu,Waiau_8,2040,0.0
Oahu,Waiau_8,2041,0.0
Oahu,Waiau_8,2042,0.0
Oahu,Waiau_8,2043,0.0
Oahu,Waiau_8,2044,0.0
Oahu,Waiau_8,2045,0.0
Oahu,Waiau_8,2046,0.0
Oahu,Waiau_8,2047,0.0
Oahu,Waiau_8,2048,0.0
Oahu,Waiau_8,2049,0.0
Oahu,Waiau_8,2050,0.0
Oahu,Waiau_9,2020,52.9
Oahu,Waiau_9,2021,52.9
Oahu,Waiau_9,2022,52.9
Oahu,Waiau_9,2023,52.9
Oahu,Waiau_9,2024,52.9
Oahu,Waiau_9,2025,52.9
Oahu,Waiau_9,2026,52.9
Oahu,Waiau_9,2027,52.9
Oahu,Waiau_9,2028,52.9
Oahu,Waiau_9,2029,52.9
Oahu,Waiau_9,2030,52.9
Oahu,Waiau_9,2031,52.9
Oahu,Waiau_9,2032,52.9
Oahu,Waiau_9,2033,52.9
Oahu,Waiau_9,2034,52.9
Oahu,Waiau_9,2035,52.9
Oahu,Waiau_9,2036,52.9
Oahu,Waiau_9,2037,52.9
Oahu,Waiau_9,2038,52.9
Oahu,Waiau_9,2039,52.9
Oahu,Waiau_9,2040,52.9
Oahu,Waiau_9,2041,52.9
Oahu,Waiau_9,2042,52.9
Oahu,Waiau_9,2043,52.9
Oahu,Waiau_9,2044,52.9
Oahu,Waiau_9,2045,52.9
Oahu,Waiau_9,2046,52.9
Oahu,Waiau_9,2047,52.9
Oahu,Waiau_9,2048,52.9
Oahu,Waiau_9,2049,52.9
Oahu,Waiau_9,2050,52.9
Oahu,hydro,2020,0.0
Oahu,hydro,2021,0.0
Oahu,hydro,2022,0.0
Oahu,hydro,2023,0.0
Oahu,hydro,2024,0.0
Oahu,hydro,2025,0.0
Oahu,hydro,2026,0.0
Oahu,hydro,2027,0.0
Oahu,hydro,2028,0.0
Oahu,hydro,2029,0.0
Oahu,hydro,2030,150.0
Oahu,hydro,2031,150.0
Oahu,hydro,2032,150.0
Oahu,hydro,2033,150.0
Oahu,hydro,2034,150.0
Oahu,hydro,2035,150.0
Oahu,hydro,2036,150.0
Oahu,hydro,2037,150.0
Oahu,hydro,2038,150.0
Oahu,hydro,2039,150.0
Oahu,hydro,2040,150.0
Oahu,hydro,2041,150.0
Oahu,hydro,2042,150.0
Oahu,hydro,2043,150.0
Oahu,hydro,2044,150.0
Oahu,hydro,2045,150.0
Oahu,hydro,2046,150.0
Oahu,hydro,2047,150.0
Oahu,hydro,2048,150.0
Oahu,hydro,2049,150.0
Oahu,hydro,2050,150.0
Oahu,fuel cells,2020,0.0
Oahu,fuel cells,2021,0.0
Oahu,fuel cells,2022,0.0
Oahu,fuel cells,2023,0.0
Oahu,fuel cells,2024,0.0
Oahu,fuel cells,2025,0.0
Oahu,fuel cells,2026,0.0
Oahu,fuel cells,2027,0.0
Oahu,fuel cells,2028,0.0
Oahu,fuel cells,2029,0.0
Oahu,fuel cells,2030,0.0
Oahu,fuel cells,2031,0.0
Oahu,fuel cells,2032,0.0
Oahu,fuel cells,2033,0.0
Oahu,fuel cells,2034,0.0
Oahu,fuel cells,2035,0.0
Oahu,fuel cells,2036,0.0
Oahu,fuel cells,2037,0.0
Oahu,fuel cells,2038,0.0
Oahu,fuel cells,2039,0.0
Oahu,fuel cells,2040,0.0
Oahu,fuel cells,2041,0.0
Oahu,fuel cells,2042,0.0
Oahu,fuel cells,2043,0.0
Oahu,fuel cells,2044,0.0
Oahu,fuel cells,2045,0.0
Oahu,fuel cells,2046,0.0
Oahu,fuel cells,2047,0.0
Oahu,fuel cells,2048,0.0
Oahu,fuel cells,2049,0.0
Oahu,fuel cells,2050,0.0
